region_name,region_code,reporting_year,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,spr,reporting_pop,pop_in_poverty
Other High Income Countries,OHI,2005,1.9,0.005252359778877709,0.0038599026781137693,0.0033416991897239384,0.011299232608203615,50.52714044283939,0.1540498042994332,1010469192,5307348
Other High Income Countries,OHI,2006,1.9,0.005123470218312616,0.0038062461384259032,0.003300199119736672,0.003760245928890232,51.40849694009225,0.15475236170821022,1018930352,5220459
Other High Income Countries,OHI,2007,1.9,0.00500319949621656,0.003591164359386744,0.003113301956252775,0.0034883533174355223,52.711355366149284,0.15515728784917382,1028269040,5144635
Other High Income Countries,OHI,2008,1.9,0.005099848278320812,0.003831845479352015,0.0033153281263884104,0.004165042039283312,52.289195090880654,0.1567025653198743,1037921677,5293243
Other High Income Countries,OHI,2009,1.9,0.005202456551933717,0.003547704043365493,0.00308713061115975,0.008474077682725322,52.5831792136461,0.1523734624143249,1046437230,5444044
Other High Income Countries,OHI,2010,1.9,0.0050865329893985105,0.0040282534457225455,0.0035626166633312803,0.004135166729058868,52.332657169273844,0.1465643211137848,1053724702,5359805
Other High Income Countries,OHI,2011,1.9,0.005526720787062874,0.004084111957545267,0.0035567653226345874,0.003995289298166336,52.36421074255782,0.14776437887045366,1058367948,5849304
Other High Income Countries,OHI,2012,1.9,0.00578980525866436,0.00411034098052281,0.0034838772443702083,0.00431827007896431,52.15178906735104,0.1503676133867473,1064547643,6163524
Other High Income Countries,OHI,2013,1.9,0.00639879508943141,0.004315721752461156,0.0036442584527825715,0.004201704676453796,52.15238462566806,0.1514842723969338,1070962118,6852867
Other High Income Countries,OHI,2014,1.9,0.006828095303568083,0.004670705303754792,0.0039745698420922794,0.006431388016351582,52.60793031847263,0.14834747292683523,1077542864,7357565
Other High Income Countries,OHI,2015,1.9,0.0073880035647055885,0.004703155359557973,0.0040461220962308446,0.005452039634371315,53.765514696264056,0.1490101396113385,1084031709,8008830
Other High Income Countries,OHI,2016,1.9,0.006367782461185524,0.0045704202172180495,0.003962297776026832,0.005131819835178877,55.136129595638955,0.15011394174362414,1090640159,6944959
Other High Income Countries,OHI,2017,1.9,0.00698724375397956,0.00491245463226612,0.00430393494069642,0.007625706690120837,55.81315781181137,0.15121561024173194,1096509677,7661580
Other High Income Countries,OHI,2018,1.9,0.006195576354310829,0.004275570158996726,0.0037055376084991526,0.005319080230844354,57.55341205608488,0.1483161373680365,1102108122,6828195
Other High Income Countries,OHI,2019,1.9,0.005928039211046774,0.0038695062692362964,0.0033043223892180577,0.01026278838105399,59.41627177278049,0.14976243969974493,1106961020,6562108
Other High Income Countries,OHI,2020,1.9,0.003568050312466162,0.0022262361308138965,0.0018581813636744503,0.0074368252801228765,59.33833024372826,0.14481839942287944,1111884247,3967259
Other High Income Countries,OHI,2021,1.9,0.003154239382338205,0.0020412245012823497,0.0017629624990519956,0.00776379667046051,59.8653098635539,0.13964530610490838,1111903937,3507211
Other High Income Countries,OHI,2022,1.9,0.0031217739753477336,0.002003650874306388,0.0017442450499114825,0.007683852341986715,61.66467099491189,0.13907121924689142,1115640773,3482778
South Asia,SAS,1981,1.9,0.589134333071452,0.1960388525883083,0.08645868339928166,0.2704993461943658,2.089426050146217,0.5988919779981335,926216545,545665967
South Asia,SAS,1982,1.9,0.5778977499759839,0.1893753524114903,0.08260517979676059,0.26016808413484643,2.1080519609832575,0.5877849423771568,948043890,547872431
South Asia,SAS,1983,1.9,0.5592000434359533,0.17940895506511115,0.07704962882874326,0.2450269349720945,2.147418573635431,0.5696170197107818,970938323,542948752
South Asia,SAS,1984,1.9,0.5474635068162379,0.1723022724623905,0.0727112610660902,0.23311383285907844,2.190700102914102,0.5588228745813733,994345688,544367977
South Asia,SAS,1985,1.9,0.5350511322520967,0.16465280946138441,0.06819538942911997,0.22040465539044835,2.2406525534953277,0.5470261835706429,1018142776,544758445
South Asia,SAS,1986,1.9,0.5247296456897761,0.15833205224699287,0.06447713080620027,0.2100759480972406,2.282443912082738,0.5408833110553293,1042169001,546856971
South Asia,SAS,1987,1.9,0.5201146762853438,0.15458676838720647,0.06200448827806856,0.20354755168545544,2.3058728551471535,0.5376785415913811,1066371857,554635653
South Asia,SAS,1988,1.9,0.5072152180912108,0.14764553104641512,0.05827980136882071,0.1932388857345861,2.346421787531981,0.5304838059608173,1091004504,553374087
South Asia,SAS,1989,1.9,0.5028884251794481,0.14533192588830648,0.05715036841756359,0.18996421548442657,2.355545124232682,0.5279043538090314,1116147699,561297759
South Asia,SAS,1990,1.9,0.49796304331766544,0.14320709186711775,0.05633705698412255,0.18706068551216723,2.36629074663598,0.5248546057623639,1141312704,568331547
South Asia,SAS,1991,1.9,0.484351973563528,0.13544606664698466,0.05210440150551543,0.1754356299702561,2.401798706929652,0.5141885434561527,1166480561,564987162
South Asia,SAS,1992,1.9,0.46656132440026027,0.12702503173235857,0.04798554077920263,0.16352908530018578,2.457616195666598,0.5061545199131934,1192390433,556323260
South Asia,SAS,1993,1.9,0.46028288813978807,0.12348292827746671,0.04621729476908002,0.15850606339735038,2.477925094231129,0.5034630830043316,1219180082,561167729
South Asia,SAS,1994,1.9,0.4446611058217557,0.11746953779726854,0.043532697429956455,0.15032554251640587,2.5350821945546667,0.4955238841802935,1246157499,554117772
South Asia,SAS,1995,1.9,0.4366810600143748,0.1152668965333012,0.04281802284772723,0.14762680535068043,2.5705355380602994,0.4914521094757288,1272877742,555841602
South Asia,SAS,1996,1.9,0.4210435697983993,0.10911600758482726,0.03991155664750558,0.13906403311451287,2.6276745402120856,0.48368130912986,1299407301,547107089
South Asia,SAS,2002,1.9,0.40092540934133186,0.0996415760966287,0.03504542587724088,0.12533686418509696,2.751512689209036,0.4728673934969846,1462070145,586181071
South Asia,SAS,2003,1.9,0.3872428008408922,0.09513778163548746,0.033182925568153984,0.1193793088392885,2.8163018749950677,0.4663052449915136,1489358080,576743194
South Asia,SAS,2004,1.9,0.3704888507539477,0.08961413468567785,0.030903716392868794,0.11208544411590267,2.8961173635952413,0.4570729015612229,1515703001,561551063
South Asia,SAS,2005,1.9,0.3537018430661362,0.08409176671276603,0.028609255390625702,0.1047794072982561,2.968638282179124,0.44905082446276606,1541263909,545147885
South Asia,SAS,2006,1.9,0.336510679530505,0.07840853246662609,0.02634430776702033,0.09736157955956887,3.03880700005439,0.44081296073694987,1565892885,526939679
South Asia,SAS,2007,1.9,0.31988267726772096,0.07308631859332164,0.024294709882680808,0.09049247144147265,3.105155022458735,0.43206616760297045,1589454615,508438998
South Asia,SAS,2008,1.9,0.3084137817894855,0.070076584169262,0.023231857046983065,0.0866877905560077,3.1513831343999126,0.42617254257981513,1612709085,497381708
South Asia,SAS,2009,1.9,0.294495764002,0.06592073163706533,0.021701547152511377,0.08138227058384877,3.2128628487715307,0.4190587621940969,1636411632,481916294
South Asia,SAS,2010,1.9,0.2528923056674024,0.054227476572914844,0.017235984492156454,0.06635667629334355,3.3758891650234557,0.40045100549621554,1660546144,419939343
South Asia,SAS,2011,1.9,0.2149027773966514,0.04399160168081062,0.013460111874342982,0.053354601610790295,3.5876351164698623,0.38272971592155264,1684898004,362089261
South Asia,SAS,2012,1.9,0.19779524377064753,0.03953600395688277,0.011934450428778016,0.04783776830745351,3.6977950799217107,0.3733238665570479,1708706729,337974064
South Asia,SAS,2013,1.9,0.1886810355546403,0.037341217624387746,0.011363037601855124,0.04532138160697069,3.76366133507645,0.36705775588661244,1731683901,326735912
South Asia,SAS,2014,1.9,0.17780583607990672,0.0351089075878623,0.010767309705608413,0.042738025843604935,3.8134010000292595,0.36041289777569585,1754030304,311876825
South Asia,SAS,2015,1.9,0.1655547617958153,0.03254215975977674,0.010070272833349166,0.039738178033321546,3.876028364599348,0.352157555795308,1775545180,293949959
South Asia,SAS,2016,1.9,0.1575711656153204,0.031045810024516028,0.009704827951391265,0.03801748944285732,3.9365184267073445,0.34682689331446015,1797072648,283166832
South Asia,SAS,2017,1.9,0.12569943557793697,0.02357199006251895,0.007247824636950534,0.028849607112417307,4.19943095153471,0.32949290803232206,1818931519,228638665
South Asia,SAS,2018,1.9,0.10051553305879403,0.01890542267376754,0.0058585493596504425,0.023140994989584596,4.446299222565417,0.3120442033592685,1840534093,185002265
South Asia,SAS,2019,1.9,0.105535819931962,0.021314427582997574,0.006700677783162883,0.026041378653453663,4.526461382435684,0.31675633982486234,1861598514,196465326
South Asia,SAS,2020,1.9,0.12954004954076162,0.027714505706375295,0.009100748376277468,0.03420794157345509,4.331728559029305,0.3282609367802419,1882531620,243863239
South Asia,SAS,2021,1.9,0.1142539786365694,0.02350596947660175,0.007447952622057437,0.02876567463306819,4.438246458972886,0.3171885497719356,1901911604,217300968
South Asia,SAS,2022,1.9,0.09679436772609709,0.018995423814017094,0.005809333431661625,0.023057149917200703,4.636242818762693,0.3057888950315789,1919348000,185782076
Sub-Saharan Africa,SSA,1990,1.9,0.5643623443022038,0.26145458128746824,0.1546243595784628,0.42802968930588625,2.9448677074655523,0.6007910250626519,516629688,291566342
Sub-Saharan Africa,SSA,1991,1.9,0.5773705614252705,0.2716693538959521,0.162021291961137,0.44784775727582027,2.882676947662182,0.6124353197246092,530716971,306420356
Sub-Saharan Africa,SSA,1992,1.9,0.5869009490937366,0.2780541881538524,0.1664101127388366,0.45796357987110076,2.8152684318525734,0.6197144408478805,544899623,319802106
Sub-Saharan Africa,SSA,1993,1.9,0.5983209928355323,0.28445003471309,0.17027557687920505,0.46635595505761546,2.7051509281252972,0.627788687714659,559413902,334709081
Sub-Saharan Africa,SSA,1994,1.9,0.6009319693695474,0.28888090006922007,0.174337732147546,0.47647623998728694,2.6746429623499473,0.6324180149270331,574094137,344991520
Sub-Saharan Africa,SSA,1995,1.9,0.59677361528009,0.28526358040072564,0.17163510838009582,0.46928446007857694,2.718993479288253,0.6300356439283727,589328085,351695452
Sub-Saharan Africa,SSA,1996,1.9,0.5912675839533567,0.2800442230308328,0.16753233006389268,0.45872003160548736,2.7604921523282893,0.6256547344211717,605186062,357826901
Sub-Saharan Africa,SSA,1997,1.9,0.5878901881474264,0.27678194239495374,0.16507814255310183,0.4525871281197685,2.7627388636342447,0.6234333999625247,621065325,365118211
Sub-Saharan Africa,SSA,1998,1.9,0.5867018819077281,0.27386901983010764,0.1624033267863103,0.44645064811268736,2.7343733388785365,0.6217208061241225,637198518,373845570
Sub-Saharan Africa,SSA,1999,1.9,0.5844557561940977,0.2701899829990762,0.15965682562776193,0.44005938114784265,2.703692905306858,0.6194161426781137,653883261,382165836
Sub-Saharan Africa,SSA,2000,1.9,0.5811024785991461,0.2687778251799882,0.15926424907195008,0.43954084497561846,2.6815876053290757,0.6158115904454383,671212486,390043239
Sub-Saharan Africa,SSA,2001,1.9,0.5719794458562533,0.26189787155715266,0.15419099875858894,0.42632040598186866,2.6955571030916894,0.6071764588405298,689161982,394186489
Sub-Saharan Africa,SSA,2002,1.9,0.5660427388521827,0.25425190971488837,0.14736455765598327,0.4100514416331213,2.7351355527782357,0.6018547803766419,707693440,400584733
Sub-Saharan Africa,SSA,2003,1.9,0.555757916345833,0.24482158850823357,0.14012100836355218,0.39194581762957836,2.766251024890393,0.5904333370896108,726785433,403916758
Sub-Saharan Africa,SSA,2004,1.9,0.5282476451805087,0.2285125995834039,0.12980783016844336,0.36509601239896516,2.9048306716594636,0.5703191584228228,746546802,394361590
Sub-Saharan Africa,SSA,2005,1.9,0.5118773254044071,0.21825028213737302,0.12305398131060959,0.3468375712593997,3.023330368667796,0.5581833747178314,766978666,392598988
Sub-Saharan Africa,SSA,2006,1.9,0.49745869277547766,0.20816677856573665,0.11558005638438802,0.3268110277896307,3.1723972989331752,0.5484197210089886,788110000,392052170
Sub-Saharan Africa,SSA,2007,1.9,0.4874124548787731,0.1994618498921724,0.10863177962833599,0.308461255867373,3.2114418632819444,0.541001786857758,810019264,394813478
Sub-Saharan Africa,SSA,2008,1.9,0.4741229384832836,0.18928750431585933,0.10114222844835323,0.28890928048273434,3.281858091790167,0.5305695249006706,832642735,394775020
Sub-Saharan Africa,SSA,2009,1.9,0.46980249323176404,0.18676013453753076,0.09967685453705971,0.2850260952460619,3.294180482842366,0.5287543247309977,855885698,402097235
Sub-Saharan Africa,SSA,2010,1.9,0.4533270661947887,0.17589278825824842,0.09216698038723888,0.26511993838771203,3.399511916337816,0.5177534059428953,879797419,398835983
Sub-Saharan Africa,SSA,2011,1.9,0.4426476513058541,0.1692957666588215,0.08771919508834601,0.2533518170492281,3.442011106804416,0.5106268622790037,904282154,400278372
Sub-Saharan Africa,SSA,2012,1.9,0.43183346518497656,0.1629398832603892,0.08368293811778803,0.24257707404156012,3.4898504107382347,0.504425968283301,929328653,401315213
Sub-Saharan Africa,SSA,2013,1.9,0.4232820915744695,0.15867906626067602,0.08121681273675554,0.23591993226919994,3.524007052510658,0.4992349080666854,955096702,404275330
Sub-Saharan Africa,SSA,2014,1.9,0.4153825091342235,0.15543039590949723,0.07958966535760574,0.2313226685492121,3.5565235914457483,0.4945463487793642,981506608,407700678
Sub-Saharan Africa,SSA,2015,1.9,0.41540880038149386,0.1561631585017507,0.08018048043981527,0.2328498712150155,3.555163517927497,0.49460277923949436,1008698799,419022358
Sub-Saharan Africa,SSA,2016,1.9,0.4129568660788013,0.15653861850373813,0.08091432804229563,0.23430989159741314,3.5635614479861157,0.4945683487174156,1036155989,427887730
Sub-Saharan Africa,SSA,2017,1.9,0.4078386255684453,0.15582797324242198,0.08107552207387989,0.23414873599286753,3.5907547656287053,0.4934963733820788,1063885274,433893508
Sub-Saharan Africa,SSA,2018,1.9,0.4013477182926194,0.15430621186162274,0.08064576906010153,0.23251048336720734,3.6275489094751427,0.49154955320962773,1092403973,438433842
Sub-Saharan Africa,SSA,2019,1.9,0.3985317275441583,0.15417150945676722,0.08102768127113628,0.2331720239079874,3.6354019446793493,0.4909394271800519,1121549049,446972880
World,WLD,1981,1.9,0.4281500112943479,0.18023107261966384,0.09621267626275998,0.2718541809741575,9.54417452288256,0.5086078642252216,4522380426,1936257230
World,WLD,1982,1.9,0.4214885200630397,0.1716019730061342,0.0895092284975678,0.25625742037650606,9.603551314648294,0.5017480598346713,4604208435,1940620999
World,WLD,1983,1.9,0.41274199805724304,0.1616018883706544,0.08213212387219913,0.23741176692720964,9.642403570357786,0.49212514759105974,4686429768,1934286386
World,WLD,1984,1.9,0.39601824580911416,0.146411544121659,0.07172270080572052,0.21154891641443774,9.814164273652427,0.4753220491285562,4768244803,1888311942
World,WLD,1985,1.9,0.38110158124866317,0.13758175533834752,0.06665452286882417,0.1979802918894723,9.92396326457624,0.460636468158219,4851733304,1849003234
World,WLD,1986,1.9,0.36714366932146647,0.13090402083370206,0.06319625158371338,0.18810337519582973,10.242895412275905,0.4499559155702661,4937717904,1812851869
World,WLD,1987,1.9,0.35752885658903955,0.12599302631933385,0.06064432662148016,0.18074186638333234,10.378070052156593,0.43911072345104596,5026058896,1796961090
World,WLD,1988,1.9,0.33918753037393984,0.11671712222011398,0.055588419682726924,0.1665165669106124,10.55036332465372,0.42240304733707057,5115220148,1735018889
World,WLD,1989,1.9,0.3679658715460578,0.13080384783962373,0.06271289501363209,0.18640467998521393,10.652149579453022,0.450667760110153,5204483947,1915072472
World,WLD,1990,1.9,0.3637075219397379,0.12832302478757163,0.061331652897694225,0.1832876113539192,10.553487842778853,0.446693253854897,5293395467,1925247748
World,WLD,1991,1.9,0.3579912351638545,0.12603058767865552,0.06045019328365009,0.18019680017245576,10.485880659342826,0.4415041378656981,5382536929,1926901044
World,WLD,1992,1.9,0.34765868991871485,0.12165189310382672,0.058449797834331144,0.17357626178082233,10.429722365763407,0.4335116295707614,5470164577,1901750250
World,WLD,1993,1.9,0.34026255666265803,0.1185415175674035,0.05698008754568887,0.1688800701218592,10.413569890454589,0.428202287414485,5556623321,1890710858
World,WLD,1994,1.9,0.3265975775195865,0.11004986214096163,0.052201854632846725,0.15741986857653065,10.5624445999006,0.41902391366588915,5642046034,1842678567
World,WLD,1995,1.9,0.3099781852971947,0.10323426043267488,0.04876847982079705,0.1465875903248605,10.766063742645299,0.4100039496316418,5726736488,1775163384
World,WLD,1996,1.9,0.2949079318538242,0.09734952054815604,0.04590801768359425,0.13780910139317123,10.872168708183377,0.4027227631463451,5811580202,1713881098
World,WLD,1997,1.9,0.29290274804023303,0.09718058752497306,0.045947330180361456,0.13760844323150548,11.01512273958215,0.400091412034634,5896055962,1726970994
World,WLD,1998,1.9,0.29697121824924744,0.09949113658233416,0.04714950739641762,0.1406673746409751,11.154997312138823,0.40356849547920615,5979726559,1775806681
World,WLD,1999,1.9,0.28735076090933365,0.0948675173244246,0.04483161585719959,0.13448034002086712,11.22192486738963,0.39729791184249724,6062288850,1742003314
World,WLD,2000,1.9,0.27790669431909665,0.09144694815497054,0.04326500300305606,0.1298774458008868,11.503893736360636,0.39196714576489405,6144321462,1707548066
World,WLD,2001,1.9,0.26915238483395865,0.08774350927099892,0.04121268880768579,0.1252107536298589,11.624812378223822,0.386958253106147,6226348086,1675836436
World,WLD,2002,1.9,0.25671210345493684,0.08285048895580774,0.038483821437429865,0.11783767191052127,11.798291561961225,0.3807156342552204,6308140970,1619376137
World,WLD,2003,1.9,0.24228673335892342,0.0766190503733617,0.03523323963132017,0.10932155914418794,12.002024260854636,0.3731786336616857,6389462496,1548081996
World,WLD,2004,1.9,0.22395576220401758,0.06924225318837887,0.03147795900589246,0.09736728394431922,12.284978408438684,0.3623649045344655,6470924346,1449200794
World,WLD,2005,1.9,0.20785744474698176,0.06319123081040066,0.028724317572024004,0.08966854639844517,12.60993906742634,0.3534416182853073,6552700448,1362027571
World,WLD,2006,1.9,0.19922403732279895,0.05994471225707631,0.026994597053870244,0.08344610672456532,12.958481361303882,0.34845858768723625,6635110367,1321873475
World,WLD,2007,1.9,0.18782951612593715,0.05577124350283406,0.024860782642187485,0.07693863423330538,13.39165782887312,0.3421256943981485,6717567584,1261757469
World,WLD,2008,1.9,0.18099908651186364,0.05324116010205111,0.0235096914069566,0.07298513671563513,13.528468887944754,0.33762764105150034,6801440971,1231054603
World,WLD,2009,1.9,0.17182328738269018,0.05028685321550463,0.022252162086230234,0.06977418305228553,13.649240484354634,0.3317425728435346,6885663352,1183117313
World,WLD,2010,1.9,0.1546965595748425,0.04461959460204153,0.019672741695542617,0.06096331386113657,13.864790349544727,0.32181336251670084,6969985525,1078232781
World,WLD,2011,1.9,0.13751470879010488,0.03963304805634762,0.01765433868448247,0.054316204310917014,14.069189477495746,0.3114345712492292,7054044372,970034858
World,WLD,2012,1.9,0.1291997933681668,0.037013670718841984,0.016488783223163623,0.05069451900610187,14.257787121608617,0.3069732837004969,7141386257,922665629
World,WLD,2013,1.9,0.11638931500186363,0.03386943716518722,0.015384593759254347,0.046732855169145396,14.512820322369244,0.2963468309517266,7229303088,841413634
World,WLD,2014,1.9,0.11214370160897377,0.0330561165578372,0.015211335384904937,0.04595850180694948,14.708870961404951,0.29204423848752264,7317040295,820559984
World,WLD,2015,1.9,0.10863417046719388,0.032521205875976525,0.01509527717853962,0.045495250665982166,15.004012226902738,0.2871769829629388,7403850164,804311121
World,WLD,2016,1.9,0.10664125527973532,0.03252989642168792,0.015309123454565808,0.04575967101422314,15.34636319646252,0.28582316940528285,7490415449,798787306
World,WLD,2017,1.9,0.09874676966263589,0.030952390232090957,0.01494557581078626,0.04432325516313822,15.651717632004157,0.2815764800866624,7576441961,748149169
World,WLD,2018,1.9,0.09165074132392473,0.029648638906359024,0.014542635595682371,0.04267089676048903,16.117273453047268,0.27436106725452214,7660371127,702078693
World,WLD,2019,1.9,0.09246597529460408,0.03033435638845381,0.01487166512076523,0.04449973124133502,16.540469007114726,0.2737303073257748,7741774583,715850737
World,WLD,2020,1.9,0.10112422428083338,0.0332723681254338,0.01627826666852781,0.048730207892824735,16.270961473020567,0.2738623046852008,7820205606,790812226
World,WLD,2021,1.9,0.09869720229475316,0.03252925749853717,0.015918401183812905,0.04921468199309547,16.602902463309082,0.2704365972915386,7888305693,778553703
World,WLD,2022,1.9,0.09347879774610969,0.031036476564838142,0.015283318458797797,0.046996320361141555,17.04520281561179,0.2662792981203073,7950946801,743244948
